method,route,name,handler,global_filters,local_filters,classification,status,reason,recommended_action,handler_namespace_review,cli_route
GET,API/Broker/add-linked-account,»,\App\Modules\APIs\Controllers\BrokerAPIController::addLinkedAccount,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/remove-linked-account/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::removeLinkedAccount/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/refresh-linked-account/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::refreshLinkedAccount/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidLinkToken/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidLinkToken/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidLinkToken,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidLinkToken,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/unlinkPlaidAccount/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::unlinkPlaidAccount/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/refreshPlaidAccount/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::refreshPlaidAccount/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidAccounts/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidAccounts/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidAccounts,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidAccounts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidTransactions/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidTransactions/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidTransactions,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidTransactions,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidBalances/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidBalances/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidBalances,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidBalances,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidIncome/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidIncome/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidIncome,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidIncome,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidLiabilities/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidLiabilities/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidLiabilities,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidLiabilities,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidIdentity/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidIdentity/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidIdentity,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidIdentity,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidInvestments/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidInvestments/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidInvestments,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidInvestments,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidHoldings/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidHoldings/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchPlaidHoldings,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchPlaidHoldings,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodAccounts,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodAccounts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodAccountDetails/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodAccountDetails/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodPositions/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodPositions/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodPositions,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodPositions,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodPortfolio/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodPortfolio/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodPortfolio,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodPortfolio,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodWatchlists/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodWatchlists/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodWatchlists,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodWatchlists,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodOrders/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodOrders/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodOrders,»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodOrders,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Broker/fetchRobinhoodOrderDetails/([^/]+),»,\App\Modules\APIs\Controllers\BrokerAPIController::fetchRobinhoodOrderDetails/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
