Module,Area,FeatureName,RoutePath,HttpMethod,ControllerClass,ControllerMethod,Category,Status,Description,IsUIPage,IsCronEndpoint,IsApiEndpoint,MenuLocation,Notes
APIs,Broker,Broker – Fetch Plaid Income,/API/Broker/fetchPlaidIncome,GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidIncome,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidIncome` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidIncome, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Income,/API/Broker/fetchPlaidIncome/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidIncome,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidIncome/(:segment)` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidIncome, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Income,/API/Broker/fetchPlaidIncome/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidIncome,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidIncome/(:segment)` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidIncome, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Investments,/API/Broker/fetchPlaidInvestments,GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidInvestments,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidInvestments` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidInvestments, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Investments,/API/Broker/fetchPlaidInvestments,GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidInvestments,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidInvestments` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidInvestments, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Investments,/API/Broker/fetchPlaidInvestments/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidInvestments,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidInvestments/(:segment)` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidInvestments, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Investments,/API/Broker/fetchPlaidInvestments/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidInvestments,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidInvestments/(:segment)` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidInvestments, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Liabilities,/API/Broker/fetchPlaidLiabilities,GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidLiabilities,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidLiabilities` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidLiabilities, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Liabilities,/API/Broker/fetchPlaidLiabilities,GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidLiabilities,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidLiabilities` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidLiabilities, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Liabilities,/API/Broker/fetchPlaidLiabilities/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidLiabilities,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidLiabilities/(:segment)` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidLiabilities, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Liabilities,/API/Broker/fetchPlaidLiabilities/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidLiabilities,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidLiabilities/(:segment)` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidLiabilities, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Link Token,/API/Broker/fetchPlaidLinkToken,GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidLinkToken,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidLinkToken` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidLinkToken, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Link Token,/API/Broker/fetchPlaidLinkToken/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidLinkToken,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidLinkToken/(:segment)` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidLinkToken, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Transactions,/API/Broker/fetchPlaidTransactions,GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidTransactions,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidTransactions` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidTransactions, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Transactions,/API/Broker/fetchPlaidTransactions,GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidTransactions,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidTransactions` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidTransactions, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Transactions,/API/Broker/fetchPlaidTransactions/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidTransactions,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidTransactions/(:segment)` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidTransactions, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Fetch Plaid Transactions,/API/Broker/fetchPlaidTransactions/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,fetchPlaidTransactions,API / Backend,active,"Handles GET requests to `/API/Broker/fetchPlaidTransactions/(:segment)` via App\Modules\APIs\Controllers\BrokerController::fetchPlaidTransactions, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Goals,/API/Broker/goals,GET,App\Modules\APIs\Controllers\BrokerController,goals,API / Backend,active,"Handles GET requests to `/API/Broker/goals` via App\Modules\APIs\Controllers\BrokerController::goals, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Insights,/API/Broker/insights,GET,App\Modules\APIs\Controllers\BrokerController,insights,API / Backend,active,"Handles GET requests to `/API/Broker/insights` via App\Modules\APIs\Controllers\BrokerController::insights, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Investment Accounts,/API/Broker/investment-accounts,GET,App\Modules\APIs\Controllers\BrokerController,investmentAccounts,API / Backend,active,"Handles GET requests to `/API/Broker/investment-accounts` via App\Modules\APIs\Controllers\BrokerController::investmentAccounts, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Link Plaid Account,/API/Broker/linkPlaidAccount,POST,App\Modules\APIs\Controllers\BrokerController,linkPlaidAccount,API / Backend,active,"Handles POST requests to `/API/Broker/linkPlaidAccount` via App\Modules\APIs\Controllers\BrokerController::linkPlaidAccount, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Linked Accounts,/API/Broker/linked-accounts,GET,App\Modules\APIs\Controllers\BrokerController,linkedAccounts,API / Backend,active,"Handles GET requests to `/API/Broker/linked-accounts` via App\Modules\APIs\Controllers\BrokerController::linkedAccounts, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Refresh Linked Account,/API/Broker/refresh-linked-account/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,refreshLinkedAccount,API / Backend,active,"Handles GET requests to `/API/Broker/refresh-linked-account/(:segment)` via App\Modules\APIs\Controllers\BrokerController::refreshLinkedAccount, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Refresh Plaid Account,/API/Broker/refreshPlaidAccount/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,refreshPlaidAccount,API / Backend,active,"Handles GET requests to `/API/Broker/refreshPlaidAccount/(:segment)` via App\Modules\APIs\Controllers\BrokerController::refreshPlaidAccount, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Remove Linked Account,/API/Broker/remove-linked-account/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,removeLinkedAccount,API / Backend,active,"Handles GET requests to `/API/Broker/remove-linked-account/(:segment)` via App\Modules\APIs\Controllers\BrokerController::removeLinkedAccount, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Repayment,/API/Broker/repayment,GET,App\Modules\APIs\Controllers\BrokerController,repayment,API / Backend,active,"Handles GET requests to `/API/Broker/repayment` via App\Modules\APIs\Controllers\BrokerController::repayment, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Savings Goals,/API/Broker/savings-goals,GET,App\Modules\APIs\Controllers\BrokerController,savingsGoals,API / Backend,active,"Handles GET requests to `/API/Broker/savings-goals` via App\Modules\APIs\Controllers\BrokerController::savingsGoals, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Summary,/API/Broker/summary,GET,App\Modules\APIs\Controllers\BrokerController,summary,API / Backend,active,"Handles GET requests to `/API/Broker/summary` via App\Modules\APIs\Controllers\BrokerController::summary, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Transactions,/API/Broker/transactions,GET,App\Modules\APIs\Controllers\BrokerController,transactions,API / Backend,active,"Handles GET requests to `/API/Broker/transactions` via App\Modules\APIs\Controllers\BrokerController::transactions, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Broker,Broker – Unlink Plaid Account,/API/Broker/unlinkPlaidAccount/(:segment),GET,App\Modules\APIs\Controllers\BrokerController,unlinkPlaidAccount,API / Backend,active,"Handles GET requests to `/API/Broker/unlinkPlaidAccount/(:segment)` via App\Modules\APIs\Controllers\BrokerController::unlinkPlaidAccount, providing backend data/services for Broker consumers.",false,false,true,APIs > Broker,
APIs,Budget,Budget – Budgets,/API/Broker/budgets,GET,App\Modules\APIs\Controllers\BudgetController,budgets,API / Backend,active,"Handles GET requests to `/API/Broker/budgets` via App\Modules\APIs\Controllers\BudgetController::budgets, providing backend data/services for Budget consumers.",false,false,true,APIs > Budget,
APIs,Budget,Budget – Cash Flow,/API/Broker/cash-flow,GET,App\Modules\APIs\Controllers\BudgetController,cashFlow,API / Backend,active,"Handles GET requests to `/API/Broker/cash-flow` via App\Modules\APIs\Controllers\BudgetController::cashFlow, providing backend data/services for Budget consumers.",false,false,true,APIs > Budget,
APIs,Budget,Budget – Fetch Robinhood Achrelationships,/API/Broker/fetchRobinhoodACHRelationships,GET,App\Modules\APIs\Controllers\BudgetController,fetchRobinhoodACHRelationships,API / Backend,active,"Handles GET requests to `/API/Broker/fetchRobinhoodACHRelationships` via App\Modules\APIs\Controllers\BudgetController::fetchRobinhoodACHRelationships, providing backend data/services for Budget consumers.",false,false,true,APIs > Budget,
APIs,Budget,Budget – Fetch Robinhood Achrelationships,/API/Broker/fetchRobinhoodACHRelationships/(:segment),GET,App\Modules\APIs\Controllers\BudgetController,fetchRobinhoodACHRelationships,API / Backend,active,"Handles GET requests to `/API/Broker/fetchRobinhoodACHRelationships/(:segment)` via App\Modules\APIs\Controllers\BudgetController::fetchRobinhoodACHRelationships, providing backend data/services for Budget consumers.",false,false,true,APIs > Budget,
APIs,Budget,Budget – Fetch Robinhood Account Details,/API/Broker/fetchRobinhoodAccountDetails/(:segment),GET,App\Modules\APIs\Controllers\BudgetController,fetchRobinhoodAccountDetails,API / Backend,active,"Handles GET requests to `/API/Broker/fetchRobinhoodAccountDetails/(:segment)` via App\Modules\APIs\Controllers\BudgetController::fetchRobinhoodAccountDetails, providing backend data/services for Budget consumers.",false,false,true,APIs > Budget,
APIs,Budget,Budget – Fetch Robinhood Accounts,/API/Broker/fetchRobinhoodAccounts,GET,App\Modules\APIs\Controllers\BudgetController,fetchRobinhoodAccounts,API / Backend,active,"Handles GET requests to `/API/Broker/fetchRobinhoodAccounts` via App\Modules\APIs\Controllers\BudgetController::fetchRobinhoodAccounts, providing backend data/services for Budget consumers.",false,false,true,APIs > Budget,
APIs,Budget,Budget – Fetch Robinhood Crypto Order Details,/API/Broker/fetchRobinhoodCrypto  OrderDetails/(:segment),GET,App\Modules\APIs\Controllers\BudgetController,fetchRobinhoodCryptoOrderDetails,API / Backend,active,"Handles GET requests to `/API/Broker/fetchRobinhoodCrypto  OrderDetails/(:segment)` via App\Modules\APIs\Controllers\BudgetController::fetchRobinhoodCryptoOrderDetails, providing backend data/services for Budget consumers.",false,false,true,APIs > Budget,
APIs,Budget,Budget – Fetch Robinhood Crypto Accounts,/API/Broker/fetchRobinhoodCryptoAccounts,GET,App\Modules\APIs\Controllers\BudgetController,fetchRobinhoodCryptoAccounts,API / Backend,active,"Handles GET requests to `/API/Broker/fetchRobinhoodCryptoAccounts` via App\Modules\APIs\Controllers\BudgetController::fetchRobinhoodCryptoAccounts, providing backend data/services for Budget consumers.",false,false,true,APIs > Budget,
APIs,Budget,Budget – Fetch Robinhood Crypto Accounts,/API/Broker/fetchRobinhoodCryptoAccounts/(:segment),GET,App\Modules\APIs\Controllers\BudgetController,fetchRobinhoodCryptoAccounts,API / Backend,active,"Handles GET requests to `/API/Broker/fetchRobinhoodCryptoAccounts/(:segment)` via App\Modules\APIs\Controllers\BudgetController::fetchRobinhoodCryptoAccounts, providing backend data/services for Budget consumers.",false,false,true,APIs > Budget,
