method,route,name,handler,before_filters,after_filters,route_class,classification_status,classification_reason,recommended_gt001c_action,malformed_handler,blank_filters
GET,Search/([^/]+),»,\App\Modules\User\Controllers\SearchController::index/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,MyMI-Wallet,mymi-wallet,\App\Modules\User\Controllers\WalletsController::MyMIWallet,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,Profile/([^/]+),profile,\App\Modules\User\Controllers\DashboardController::profile/$1,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,Performance,performance,\App\Modules\User\Controllers\DashboardController::performance,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,Schedule,schedule,\App\Modules\User\Controllers\DashboardController::schedule,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,Trade-Tracker,mymi-trade-tracker,\App\Modules\User\Controllers\InvestmentsController::tradeTracker,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,Trade-Tracker/getTradeData,get-trade-tracker-data,\App\Modules\User\Controllers\InvestmentsController::getTradeData,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,MyMI-Gold/Goals/([^/]+),mymi-gold-daily-goals,\App\Modules\User\Controllers\DashboardController::goals,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck login noStore,noStore login cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,Advisor,»,\App\Controllers\AdvisorController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,API/v1/Status,»,\App\Modules\APIs\Controllers\APIController::status,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,ratelimit apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,PUBLIC,OK,Recognized public/lifecycle route.,none,no,no
GET,API/v1/Health,»,\App\Modules\APIs\Controllers\HealthAPIController::index,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,ratelimit apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,PUBLIC,OK,Recognized public/lifecycle route.,none,no,no
GET,API/v1/Health/spark,»,\App\Modules\APIs\Controllers\HealthAPIController::spark,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,ratelimit apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,OK,API token guard is present.,none,no,no
GET,API/v1/Ops/status,»,\App\Modules\APIs\Controllers\OpsAPIController::status,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,ratelimit apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,OK,API token guard is present.,none,no,no
GET,API,»,\App\Modules\APIs\Controllers\APIController::index,maintenance botBlocker requestLifecycle observability ratelimit throttle sessionRevoked csrf authcheck,cspoff sessionTracker requestLifecycle observability jsonException toolbar,USER_AUTH,OK,Login/auth/authcheck guard is present.,none,no,no
GET,API/mobile/me,»,\App\Modules\APIs\Controllers\MobileAuthController::me,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,OK,API token guard is present.,none,no,no
GET,API/mobile/dashboard,»,\App\Modules\APIs\Controllers\MobileController::dashboard,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,OK,API token guard is present.,none,no,no
GET,API/mobile/budget,»,\App\Modules\APIs\Controllers\MobileController::budget,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,OK,API token guard is present.,none,no,no
GET,API/mobile/investments,»,\App\Modules\APIs\Controllers\MobileController::investments,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,OK,API token guard is present.,none,no,no
GET,API/mobile/alerts,»,\App\Modules\APIs\Controllers\MobileController::alerts,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked apiToken,apiToken cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,OK,API token guard is present.,none,no,no
GET,API/Status,»,\App\Modules\APIs\Controllers\APIController::status,,,PUBLIC,OK,Recognized public/lifecycle route.,none,no,yes
GET,API/Health,»,\App\Modules\APIs\Controllers\HealthAPIController::index,,,PUBLIC,OK,Recognized public/lifecycle route.,none,no,yes
GET,API/Health/spark,»,\App\Modules\APIs\Controllers\HealthAPIController::spark,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Ops/status,»,\App\Modules\APIs\Controllers\OpsAPIController::status,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Ops/reports/latest,»,\App\Modules\APIs\Controllers\OpsAPIController::latestReport,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/Ops/ingest-metrics,»,\App\Modules\APIs\Controllers\OpsAPIController::ingestMetrics,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,INTERNAL,MISSING_GUARD,API route appears operational/internal but no internal token or cron key guard was recognized.,add_or_confirm_internal_token_or_cron_guard,no,no
GET,API/Ops/OPcacheReset,»,\App\Modules\APIs\Controllers\OpsAPIController::opcacheReset,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,INTERNAL,MISSING_GUARD,API route appears operational/internal but no internal token or cron key guard was recognized.,add_or_confirm_internal_token_or_cron_guard,no,no
GET,API/AiOps/status,»,\App\Modules\APIs\Controllers\AiOpsAPIController::status,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/AIOps/health,»,\App\Modules\APIs\Controllers\AiOpsAPIController::health,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/AIOps/cache/get,»,\App\Modules\APIs\Controllers\AiOpsAPIController::cacheGet,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
GET,API/cronFetchAndGenerateNews,»,\App\Modules\APIs\Controllers\ManagementAPIController::cronFetchAndGenerateNews,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,INTERNAL,MISSING_GUARD,API route appears operational/internal but no internal token or cron key guard was recognized.,add_or_confirm_internal_token_or_cron_guard,no,no
GET,API/Management/debugLogs,»,\App\Modules\APIs\Controllers\ManagementAPIController::debugLogs,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked permission:admin.access,permission:admin.access cspoff sessionTracker requestLifecycle observability jsonException toolbar,DEPRECATED_OR_DISABLED,REVIEW_REQUIRED,Debug/dev/test route should not be launchable without explicit owner approval.,owner_review_before_launch,no,no
GET,API/Scanner/status,»,\App\Modules\APIs\Controllers\ScannerController::status,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,INTERNAL,MISSING_GUARD,API route appears operational/internal but no internal token or cron key guard was recognized.,add_or_confirm_internal_token_or_cron_guard,no,no
GET,API/Scanner/results,»,\App\Modules\APIs\Controllers\ScannerController::results,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,INTERNAL,MISSING_GUARD,API route appears operational/internal but no internal token or cron key guard was recognized.,add_or_confirm_internal_token_or_cron_guard,no,no
GET,API/Scanner/results/([^/]+),»,\App\Modules\APIs\Controllers\ScannerController::symbol/$1,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,INTERNAL,MISSING_GUARD,API route appears operational/internal but no internal token or cron key guard was recognized.,add_or_confirm_internal_token_or_cron_guard,no,no
GET,API/Management/getAutoloadHealth,»,\App\Modules\APIs\Controllers\ManagementAPIController::getAutoloadHealth,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked permission:admin.access,permission:admin.access cspoff sessionTracker requestLifecycle observability jsonException toolbar,ADMIN_AUTH,OK,Permission/role guard is present.,none,no,no
GET,API/Management/subsystems/status,»,\App\Modules\APIs\Controllers\ManagementAPIController::subsystemsStatus,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked permission:admin.access,permission:admin.access cspoff sessionTracker requestLifecycle observability jsonException toolbar,ADMIN_AUTH,OK,Permission/role guard is present.,none,no,no
GET,API/Status/([^/]+),»,\App\Modules\APIs\Controllers\APIController::status,botBlocker requestLifecycle observability ratelimit throttle sessionRevoked,cspoff sessionTracker requestLifecycle observability jsonException toolbar,API_TOKEN,MISSING_GUARD,API route is non-public but no API token/auth/role guard was recognized.,add_or_confirm_api_token_guard,no,no
