Module,Area,FeatureName,RoutePath,FullUrl,Category,Status,TargetKeywords,SchemaTypes,HasJsonLd,HasOpenGraph,HasTwitterCard,CanonicalUrl,HasCanonicalTag,InternalLinkPriority,HasFooterLink,HasSidebarLink,HasBreadcrumb,HasRelatedFeaturesBlock,LinkedFromModules,LinkedFromRoutes,Notes
User,Knowledgebase,Knowledgebase – Assets,/Knowledgebase/Assets,https://www.mymiwallet.com/Knowledgebase/Assets,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/Assets,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Integrating Wallets,/Knowledgebase/Integrating-Wallets,https://www.mymiwallet.com/Knowledgebase/Integrating-Wallets,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/Integrating-Wallets,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Investor Profile,/Knowledgebase/Investor-Profile,https://www.mymiwallet.com/Knowledgebase/Investor-Profile,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/Investor-Profile,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Knowledgebase,/Knowledgebase,https://www.mymiwallet.com/Knowledgebase,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Kycverification,/Knowledgebase/KYC-Verification,https://www.mymiwallet.com/Knowledgebase/KYC-Verification,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/KYC-Verification,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Partnerships,/Knowledgebase/MyMI-Partnerships,https://www.mymiwallet.com/Knowledgebase/MyMI-Partnerships,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/MyMI-Partnerships,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Promoted Articles,/Knowledgebase/Promoted-Articles,https://www.mymiwallet.com/Knowledgebase/Promoted-Articles,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/Promoted-Articles,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Technical Support,/Knowledgebase/Technical-Support,https://www.mymiwallet.com/Knowledgebase/Technical-Support,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/Technical-Support,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Trade Tracker,/Knowledgebase/Trade-Tracker,https://www.mymiwallet.com/Knowledgebase/Trade-Tracker,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/Trade-Tracker,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Tutorials,/Knowledgebase/Tutorials,https://www.mymiwallet.com/Knowledgebase/Tutorials,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/Tutorials,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Knowledgebase,Knowledgebase – Types Of Accounts,/Knowledgebase/Types-Of-Accounts,https://www.mymiwallet.com/Knowledgebase/Types-Of-Accounts,User Dashboard,active,"support articles,help documentation,troubleshooting guides,faq",WebPage,todo,todo,todo,https://www.mymiwallet.com/Knowledgebase/Types-Of-Accounts,todo,medium,true,todo,todo,todo,"Support:HelpCenter,User:Dashboard","/Support,/Dashboard",
User,Projects,Projects – My Commitments,/Projects/My/Commitments,https://www.mymiwallet.com/Projects/My/Commitments,User Dashboard,active,"projects my commitments,projects tools,user dashboard,handles requests projects commitments,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Projects/My/Commitments,todo,medium,todo,todo,todo,todo,,,
User,Projects,Projects – Projects,/Projects,https://www.mymiwallet.com/Projects,User Dashboard,active,"projects projects,projects tools,user dashboard,handles requests projects modules,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Projects,todo,medium,todo,todo,todo,todo,,,
User,Projects,Projects – View,/Projects/View/(:segment),https://www.mymiwallet.com/Projects/View/(:segment),User Dashboard,active,"projects view,projects tools,user dashboard,handles requests projects view,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Projects/View/(:segment),todo,medium,todo,todo,todo,todo,,,
User,Referral,Referral – Create,/Referrals/Create,https://www.mymiwallet.com/Referrals/Create,User Dashboard,active,"referral create,referral tools,user dashboard,handles post requests referrals,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Referrals/Create,todo,medium,todo,todo,todo,todo,,,
User,Referral,Referral – My Referrals,/My-Referrals,https://www.mymiwallet.com/My-Referrals,User Dashboard,active,"referral my referrals,referral tools,user dashboard,handles post requests referrals,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/My-Referrals,todo,medium,todo,todo,todo,todo,,,
User,Referral,Referral – Referrals,/Referrals,https://www.mymiwallet.com/Referrals,User Dashboard,active,"referral referrals,referral tools,user dashboard,handles post requests referrals,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Referrals,todo,medium,todo,todo,todo,todo,,,
User,Referral,Referral – Send Referral Email,/Referrals/sendReferralEmail,https://www.mymiwallet.com/Referrals/sendReferralEmail,User Dashboard,active,"referral send referral email,referral tools,user dashboard,handles post requests referrals,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Referrals/sendReferralEmail,todo,medium,todo,todo,todo,todo,,,
User,Search,Search – Search,/Search,https://www.mymiwallet.com/Search,User Dashboard,active,"search search,search tools,user dashboard,handles requests search modules,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Search,todo,medium,todo,todo,todo,todo,,,
User,Search,Search – Search,/Search/(:segment),https://www.mymiwallet.com/Search/(:segment),User Dashboard,active,"search search,search tools,user dashboard,handles requests search segment,mymiwallet platform",WebPage,todo,todo,todo,https://www.mymiwallet.com/Search/(:segment),todo,medium,todo,todo,todo,todo,,,
User,Wallets,Wallets – Account Manager,/Wallets/Account-Manager,https://www.mymiwallet.com/Wallets/Account-Manager,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Account-Manager,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.account-manager
User,Wallets,Wallets – Add,/Wallets/Add,https://www.mymiwallet.com/Wallets/Add,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Add,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.add
User,Wallets,Wallets – Add,/Wallets/Add/(:segment),https://www.mymiwallet.com/Wallets/Add/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Add/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.add.segment
User,Wallets,Wallets – Add,/Wallets/Banking/Add/Account/(:segment),https://www.mymiwallet.com/Wallets/Banking/Add/Account/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Banking/Add/Account/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.banking.add.account.segment
User,Wallets,Wallets – Add Account,/Wallets/Banking/(:segment),https://www.mymiwallet.com/Wallets/Banking/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Banking/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.banking.segment
User,Wallets,Wallets – Add Deposit Fetch,/Wallets/Deposit/Fetch,https://www.mymiwallet.com/Wallets/Deposit/Fetch,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Deposit/Fetch,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.deposit.fetch
User,Wallets,Wallets – Add Fetch,/Wallets/Add/(:segment)/(:segment),https://www.mymiwallet.com/Wallets/Add/(:segment)/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Add/(:segment)/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.add.segment.segment
User,Wallets,Wallets – Add Withdraw Fetch,/Wallets/Withdraw/Fetch,https://www.mymiwallet.com/Wallets/Withdraw/Fetch,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Withdraw/Fetch,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.withdraw.fetch
User,Wallets,Wallets – Attach Account,/Wallets/Attach-Account,https://www.mymiwallet.com/Wallets/Attach-Account,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Attach-Account,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.attach-account
User,Wallets,Wallets – Attach Account,/Wallets/Attach-Account/(:segment)/(:segment)/(:segment),https://www.mymiwallet.com/Wallets/Attach-Account/(:segment)/(:segment)/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Attach-Account/(:segment)/(:segment)/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.attach-account.segment.segment.segment
User,Wallets,Wallets – Banking,/Wallets/Banking,https://www.mymiwallet.com/Wallets/Banking,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Banking,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.banking
User,Wallets,Wallets – Checking,/Wallets/Checking,https://www.mymiwallet.com/Wallets/Checking,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Checking,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.checking
User,Wallets,Wallets – Coin Swap,/Wallets/Coin-Swap,https://www.mymiwallet.com/Wallets/Coin-Swap,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Coin-Swap,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.coin-swap
User,Wallets,Wallets – Coin Swap,/Wallets/Coin-Swap/(:segment),https://www.mymiwallet.com/Wallets/Coin-Swap/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Coin-Swap/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.coin-swap.segment
User,Wallets,Wallets – Complete Purchase,/Wallets/Complete/Purchase,https://www.mymiwallet.com/Wallets/Complete/Purchase,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Complete/Purchase,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.complete.purchase
User,Wallets,Wallets – Confirm Deposit,/Wallets/Confirm-Deposit,https://www.mymiwallet.com/Wallets/Confirm-Deposit,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Confirm-Deposit,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.confirm.deposit
User,Wallets,Wallets – Create Banke Account,/Wallets/Add/Bank-Account,https://www.mymiwallet.com/Wallets/Add/Bank-Account,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Add/Bank-Account,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.add.bank-account
User,Wallets,Wallets – Credit,/Wallets/Credit,https://www.mymiwallet.com/Wallets/Credit,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Credit,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.credit
User,Wallets,Wallets – Customize Membership,/Wallets/Purchase/Memberships/Customize,https://www.mymiwallet.com/Wallets/Purchase/Memberships/Customize,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Purchase/Memberships/Customize,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Debt,/Wallets/Debt,https://www.mymiwallet.com/Wallets/Debt,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Debt,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.debt
User,Wallets,Wallets – Delete,/Wallets/Delete/(:segment)/(:segment),https://www.mymiwallet.com/Wallets/Delete/(:segment)/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Delete/(:segment)/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Deposit,/Wallets/Deposit,https://www.mymiwallet.com/Wallets/Deposit,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Deposit,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.deposit
User,Wallets,Wallets – Deposit,/Wallets/Deposit/(:segment),https://www.mymiwallet.com/Wallets/Deposit/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Deposit/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.deposit.segment
User,Wallets,Wallets – Deposit,/Wallets/Deposit/Funds,https://www.mymiwallet.com/Wallets/Deposit/Funds,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Deposit/Funds,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.deposit.funds
User,Wallets,Wallets – Deposit Complete,/Wallets/Deposit/Complete,https://www.mymiwallet.com/Wallets/Deposit/Complete,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Deposit/Complete,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.deposit.complete
User,Wallets,Wallets – Deposit Complete,/Wallets/Deposit/Complete/(:segment),https://www.mymiwallet.com/Wallets/Deposit/Complete/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Deposit/Complete/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.deposit.complete.segment
User,Wallets,Wallets – Details,/Wallets/Banking/Details/(:segment),https://www.mymiwallet.com/Wallets/Banking/Details/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Banking/Details/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.banking.details.segment
User,Wallets,Wallets – Details,/Wallets/Credit/Details/(:segment),https://www.mymiwallet.com/Wallets/Credit/Details/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Credit/Details/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Details,/Wallets/Debt/Details/(:segment),https://www.mymiwallet.com/Wallets/Debt/Details/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Debt/Details/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.debt.details.segment
User,Wallets,Wallets – Details,/Wallets/Details,https://www.mymiwallet.com/Wallets/Details,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Details,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.details
User,Wallets,Wallets – Details,/Wallets/Investment/Details/(:segment),https://www.mymiwallet.com/Wallets/Investment/Details/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Investment/Details/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.investment.details
User,Wallets,Wallets – Edit,/Wallets/Banking/Edit/Account/(:segment),https://www.mymiwallet.com/Wallets/Banking/Edit/Account/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Banking/Edit/Account/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.banking.edit.account.segment
User,Wallets,Wallets – Edit,/Wallets/Credit/Edit/Account/(:segment),https://www.mymiwallet.com/Wallets/Credit/Edit/Account/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Credit/Edit/Account/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Edit,/Wallets/Debt/Edit/Account/(:segment),https://www.mymiwallet.com/Wallets/Debt/Edit/Account/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Debt/Edit/Account/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.debt.edit.account.segment
User,Wallets,Wallets – Edit,/Wallets/Edit,https://www.mymiwallet.com/Wallets/Edit,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Edit,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.edit
User,Wallets,Wallets – Edit,/Wallets/Edit/(:segment),https://www.mymiwallet.com/Wallets/Edit/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Edit/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.edit.segment
User,Wallets,Wallets – Edit,/Wallets/Edit/(:segment)/(:segment),https://www.mymiwallet.com/Wallets/Edit/(:segment)/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Edit/(:segment)/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.edit.segment.segment
User,Wallets,Wallets – Edit,/Wallets/Investment/Edit/Account/(:segment),https://www.mymiwallet.com/Wallets/Investment/Edit/Account/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Investment/Edit/Account/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.investment.edit
User,Wallets,Wallets – Feature Manager,/Wallets/Feature-Manager,https://www.mymiwallet.com/Wallets/Feature-Manager,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Feature-Manager,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.feature-manager
User,Wallets,Wallets – Generate Wallet,/Wallets/Create,https://www.mymiwallet.com/Wallets/Create,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Create,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.create
User,Wallets,Wallets – Generate Wallet,/Wallets/Generate-Wallet,https://www.mymiwallet.com/Wallets/Generate-Wallet,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Generate-Wallet,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.generate-wallet
User,Wallets,Wallets – Handle My Migpay Pal Callback,/Wallets/Wallets/MyMIGPayPalCallback,https://www.mymiwallet.com/Wallets/Wallets/MyMIGPayPalCallback,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Wallets/MyMIGPayPalCallback,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",
User,Wallets,Wallets – Investments,/Wallets/Investments,https://www.mymiwallet.com/Wallets/Investments,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Investments,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.investments
User,Wallets,Wallets – Link Account,/Wallets/Link-Account,https://www.mymiwallet.com/Wallets/Link-Account,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Link-Account,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.link-account
User,Wallets,Wallets – Link Account,/Wallets/Link-Account/(:segment),https://www.mymiwallet.com/Wallets/Link-Account/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Link-Account/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.link-account.segment
User,Wallets,Wallets – Link Account,/Wallets/Link-Account/(:segment)/(:segment),https://www.mymiwallet.com/Wallets/Link-Account/(:segment)/(:segment),User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Link-Account/(:segment)/(:segment),todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.link-account.segment.segment
User,Wallets,Wallets – Link Account Success,/Wallets/Link-Account/Success,https://www.mymiwallet.com/Wallets/Link-Account/Success,User Dashboard,active,"crypto wallet dashboard,digital asset tracker,portfolio wallet manager,wallet security tools","FinancialProduct,WebApplication",todo,todo,todo,https://www.mymiwallet.com/Wallets/Link-Account/Success,todo,high,todo,true,todo,todo,"User:Dashboard,User:Wallets","/Dashboard,/Budget,/Alerts",alias: wallets.link-account.success
